hospital_name,facebook_link
Daya Surgical Hospital,https://www.facebook.com/349884352334199
ASG Eye Hospitals,https://www.facebook.com/285827115175654
"Sai Baba Eye Hospital, Raipur, Chhattisgarh, India",https://www.facebook.com/140956115952612
Prakash Hospital,https://www.facebook.com/1793462657534134
Spandan Multispecialty Hospital,https://www.facebook.com/453914944684536
Sai Siddhi Urology and Multispeciality Hospital,https://www.facebook.com/272917579497864
"Postgraduate Institute of Medical Education & Research and Capital Hospital, Bhubaneswar",https://www.facebook.com/1836717219746465
Narayana Hrudayalaya,https://www.facebook.com/1871751106396877
Billroth Hospitals,https://www.facebook.com/731708720503168
"St. Isabel Hospital, Mylapore, Chennai",https://www.facebook.com/115332414785011
Suraksha Diagnostic,https://www.facebook.com/106590107474299
Medeor Hospital,https://www.facebook.com/120124895231674
Galaxy Hospital,https://www.facebook.com/592567304183162
Blue Wheel Hospital,https://www.facebook.com/548519145667343
Godrej Memorial Hospital,https://www.facebook.com/173392079469309
Aster MIMS Calicut,https://www.facebook.com/233073810079935
"Laxmi Charitable Trust Eye Hospital, Panvel",https://www.facebook.com/422652144552726
Ruban Memorial Hospital,https://www.facebook.com/166802416991889
Aswini Hospital,https://www.facebook.com/245994698859314
Nasha Mukti Kendra Satna,https://www.facebook.com/159998674619004
SGVP Holistic Hospital,https://www.facebook.com/1393770110744172
Amrita Hospitals,https://www.facebook.com/107346318670990
Sanjay Gandhi Memorial Hospital,https://www.facebook.com/372029256578566
Chandigarh Diagnostic Centre,https://www.facebook.com/1755406084754446
City Hospital,https://www.facebook.com/117940655419863
Om Children and Dental Hospital,https://www.facebook.com/1479389955611618
Aruna Memorial Hospital,https://www.facebook.com/105790831152383
Niloufer Hospital,https://www.facebook.com/187385278441166
Kurji Holy Family Hospital,https://www.facebook.com/173207619433336
City Hospital,https://www.facebook.com/914687271932233
Visakha Institute of Medical Sciences,https://www.facebook.com/305776656902660
"Mahatme Eye Bank and Eye Hospital, Nagpur, India",https://www.facebook.com/105135542376685
Guru Nanak Hospital & Research Centre,https://www.facebook.com/2000079016876678
Medipoint Hospital,https://www.facebook.com/2155078454611373
Care Concern Hospital,https://www.facebook.com/992044390864865
Preet Hospital,https://www.facebook.com/439090996189400
"Shri Maharaja Gulab Singh Hospital, Government Medical College Jammu",https://www.facebook.com/mchgandhinagargmc
Orchid Medical Centre,https://www.facebook.com/194833173873980
Monilek Hospital and Research Center,https://www.facebook.com/585764944842957
Vaatsalya Hospitals,https://www.facebook.com/187218851802497
Om Shaanti Hospital,https://www.facebook.com/667416090135563
Mayom Hospital,https://www.facebook.com/428887570610647
Gupta Eye Hospital,https://www.facebook.com/366051607541048
"Hi-Tech Medical College & Hospital, Bhubaneswar",https://www.facebook.com/178149629404944
Narinder Mohan Hospital & Research,https://www.facebook.com/235099990028047
"Vikash Multi Speciality Hospital, Sambalpur",https://www.facebook.com/265034874078090
"Rangadore Memorial Hospital, Bengaluru",https://www.facebook.com/460728937284036
Sanjivani Hospital,https://www.facebook.com/213825685794774
Shree Clinic,https://www.facebook.com/176106365923915
Sal Hospital and Medical Institute,https://www.facebook.com/1583222875295940
Lifeline Hospital,https://www.facebook.com/1878288689084546
Down Town Hospital — Guwahati,https://www.facebook.com/644763592572203
"Vydehi Institute of Medical Sciences And Research Centre, Bangalore, India",https://www.facebook.com/325076327599907
"Government Maternity Hospital, Tirupati",https://www.facebook.com/1430653347203721
Siddhivinayak Hospital,https://www.facebook.com/397497193445870
Anandalok Hospital,https://www.facebook.com/1978445029071578
Arya Vaidya Sala,https://www.facebook.com/1448547792111182
Padale Hospital,https://www.facebook.com/186507355179892
Bajwa Hospital,https://www.facebook.com/109904774825683
Chaithanya Eye Hospital and Research Instituite,https://www.facebook.com/101665101622019
Citi Hospital,https://www.facebook.com/185509905362389
Dr. Solanki Eye Hospital,https://www.facebook.com/197872480300903
"Primary Health Center, Katarkhatav",https://www.facebook.com/298316330689829
Ashwini Hospital,https://www.facebook.com/134051197132606
Apollo Clinic,https://www.facebook.com/423324131204673
Nizam's Institute of Medical Sciences,https://www.facebook.com/355706941157485
Anand Nursing Home,https://www.facebook.com/219649158813814
"SRMS Institute of Medical Sciences, Bareilly",https://www.facebook.com/lucknowimagingcentre/
Krishna Hospital,https://www.facebook.com/278550072196934
Lion Tarachand Bapa Hospital,https://www.facebook.com/105455558595969
"Dr. Bhubaneswar Borooah Cancer Institute (BBCI), Guwahati, Assam",https://www.facebook.com/1485821221722889
Muzaffarnagar Medical College,https://www.facebook.com/447042935809454
Shubham Hospital,https://www.facebook.com/1643646759209579
Pushpanjali Hospital,https://www.facebook.com/319087334828916
Continental Hospitals,https://www.facebook.com/527089217321319
Bowring and Lady Curzon Hospitals,https://www.facebook.com/108295059195869
Magadh Oro Dental - Implant & Orthodontic Clinic,https://www.facebook.com/207193096867324
Aadhar Health Institute,https://www.facebook.com/1475261122796123
J P Hospital,https://www.facebook.com/385749201461545
Ashirwad Nursing Home,https://www.facebook.com/210966863029025
Sanjeevni Plus Hospital,https://www.facebook.com/1494821774085804
Mediscope Hospital,https://www.facebook.com/1882262818753327
Randhawa Hospital,https://www.facebook.com/112019208399442
"Shyam Shah Medical College, Rewa",https://www.facebook.com/314084218606598
"B.M. Birla Heart Research Centre, Kolkata",https://www.facebook.com/110472117971219
Apollo Clinic,https://www.facebook.com/105584187597488
Patan Janta Hospital,https://www.facebook.com/593261494032886
Apex Hospitals,https://www.facebook.com/1072282302799907
Siddhi Vinayak Hospital,https://www.facebook.com/191618034679408
Shriniwas Hospital,https://www.facebook.com/102349711257643
District Ayurveda Hospital,https://www.facebook.com/294601497629160
Divine Heart & Multispeciality Hospital,https://www.facebook.com/115548131803739
Bhaskar General Hospital,https://www.facebook.com/289638057773337
Dr. Vasantrao Pawar Medical College Hospital & Research Center,https://www.facebook.com/1838729682860507
Kauvery Hospital,https://www.facebook.com/268506414008843
Om Sai Hospital,https://www.facebook.com/429253880466728
Rungta Hospital,https://www.facebook.com/235666359815071
Sohana Hospital,https://www.facebook.com/1699675916926455
ESI Hospitals,https://www.facebook.com/2222777911371560
Smile Ever Dental Clinic,https://www.facebook.com/312514102568282
Royal Hospital,https://www.facebook.com/226145521475567
Arora Hospital,https://www.facebook.com/196166241014914
Prasad Hospital,https://www.facebook.com/120560828491950
Ford Hospital And Research Center,https://www.facebook.com/101065859456993
Medway Heart Institute,https://www.facebook.com/100783305756329
NU Hospitals,www.facebook.com/nuhospitals
Goyal Hospital,https://www.facebook.com/469245963285257
Sri Satya Dental Hospital,https://www.facebook.com/387660232076911
Paras HMRI Hospital,https://www.facebook.com/1114138338740919
Akshar Dental Clinic,https://www.facebook.com/715400588507189
AIG Hospitals,https://www.facebook.com/220756998559498
Aakash Fertility Centre & Hospital,https://www.facebook.com/114693400454477
Coimbatore Kidney Centre,https://www.facebook.com/432524776850985
Dental Care Clinic,https://www.facebook.com/722532471183769
Kasturba Hospital,https://www.facebook.com/270370059493941
Ujala Cygnus Central Hospital,https://www.facebook.com/108376841458899
Remedy Hospitals,https://www.facebook.com/115837189787650
"Sri Shankara Cancer Hospital and Research Centre, Bengaluru",https://www.facebook.com/273761886751303
Government General Hospital Gulbarga,https://www.facebook.com/108537149863833
KMCH Speciality Hospital,https://www.facebook.com/105872071863073
Yashwantrao Chavan Memorial Hospital,https://www.facebook.com/416728118181821
St Joseph Hospital Quarters,https://www.facebook.com/203310383058217
"Saroj Gupta Cancer Centre and Research Institute, MG Road, Thakurpukur, Kolkata",https://www.facebook.com/103132195190245
Shiv Hospital,https://www.facebook.com/152804472031861
Pankaj Multispeciality Hospital,https://www.facebook.com/104249489388503
Shri Mahant Indiresh Hospital,https://www.facebook.com/881731261844027
"St. Philomena's Hospital, Bengaluru",https://www.facebook.com/1873383616031294
Swastik Hospital,https://www.facebook.com/2280997358819414
Gautham Hospital,https://www.facebook.com/927758450614338
Chittaranjan National Cancer Institute Blood Centre,https://www.facebook.com/2524241724259414
Partha Dental Kothapet,https://www.facebook.com/180927745983024
Peoples Hospital,https://www.facebook.com/101534394895625
"Jindal Institute of Medical Sciences, Hisar, Haryana",https://www.facebook.com/142939629670609
Mangalam Hospital,https://www.facebook.com/146860512523780
PSP Medical College Hospital and Research Institute,https://www.facebook.com/105887412531283
Ashirvad Hospital,https://www.facebook.com/390350804467689
Life Kare Dental Hospital,https://www.facebook.com/388876141623865
Gokul Hospital,https://www.facebook.com/135827000532707
Aastha Healthcare,https://www.facebook.com/136765126344703
Christian Medical College Ludhiana,https://www.facebook.com/285193954836967
C U Shah Medical College,https://www.facebook.com/474223882950473
Mehta International Eye Institute,https://www.facebook.com/1710022525962785
Saravana Hospital,https://www.facebook.com/1394544044157226
"Narmada Apna Hospital, Hoshangabad",https://www.facebook.com/602411429880031
Dr Bapaye Hospital,https://www.facebook.com/316135029308168
Jaslok Hospital,https://www.facebook.com/1397552690498737
"Revathi Medical Center, Kumar Nagar South",https://www.facebook.com/641586966223156
Merrygold Hospital,https://www.facebook.com/101683222918727
Caritas Hospital,https://www.facebook.com/caritashospitalthellakom
St. Martha's Hospital,https://www.facebook.com/107152377840923
Neelam Hospital,https://www.facebook.com/499286387090692
Shah Piles Hospital,https://www.facebook.com/240204072508095
Neha Prakash Hospital,https://www.facebook.com/396425753876025
Rama Sofat Hospital & Ruchi Test Tube Baby Centre,https://www.facebook.com/145847032247117
Bhagwati Hospital,https://www.facebook.com/1481265862147810
ESIC Hospitals,https://www.facebook.com/360331487430248
Orange City Hospital & Research Institute,https://www.facebook.com/197460557252040
Siddharth Hospital,https://www.facebook.com/106475386815790
Netra Chikitsa Trust Ayurveda College hospital,https://www.facebook.com/106164695337444
Maa Hospital,https://www.facebook.com/118324668242565
"Shri Narayan Prasad Awasthi Government Ayurved College, Raipur",https://www.facebook.com/1429328640467725
Sarla Hospital,https://www.facebook.com/103353206121772
KJK hospital,https://www.facebook.com/237761846364034
Akal Eye hospital,https://www.facebook.com/akaleye.hospital/
Shreya Hospital,https://www.facebook.com/398391183870978
J. P. Eye Hospital,https://www.facebook.com/108777981454835
"Meditech Diagnostics and Polyclinic,Shop No 9 &10,Zinnia Elegans,Wakad,Hinjewadi,Pimpri Chinchwad,Pune 411057 (Time 2pm To 5pm)",https://www.facebook.com/114305624190377
Kiruba Hospital,https://www.facebook.com/107660095295810
Institute of Nursing Education Guru Teg Bahadur College and Hospital Ludhiana,https://www.facebook.com/gtbeyehospital/
Bhagat Hospital,https://www.facebook.com/1227145900754992
Dr. Ashok Mittal Hospital,https://www.facebook.com/457864077646841
BM Hospital,https://www.facebook.com/113162634352832
Ragini Women Hospital,https://www.facebook.com/1491274617866045
Green City Hospital,https://www.facebook.com/1795926920683867
General Hospital Jn Thiruvananthapuram,https://www.facebook.com/738989039771822
Pune Adventist Hospital,https://www.facebook.com/101021778252186
Victoria Hospital,https://www.facebook.com/142761665740892
MediSense Dental Clinic,https://www.facebook.com/1323990137621653
Bhailal Amin General Hospital,https://www.facebook.com/339173363493490
"SSB Heart And Multispeciality Hospital, Sector 20 A",https://www.facebook.com/102447528384751
Lifepoint Multispeciality Hospital,https://www.facebook.com/1600504393551298
Sabka Dentist,https://www.facebook.com/1928392534072278
Jeevan Deep Hospital,https://www.facebook.com/106320659059682
"Sri Siddhartha Medical College, Tumakuru",https://www.facebook.com/101916908295873
Kamala Hospital,https://www.facebook.com/234261716434241
Apex Hospital,https://www.facebook.com/155426761977168
Radiance Hospital,https://www.facebook.com/439191406198985
Spectra Eye Hospital - Chinar Park,https://www.facebook.com/291957594575020
Abs Hospital,https://www.facebook.com/108199894966792
Jivandeep Hospital,https://www.facebook.com/121536816423704
Moolchand Hospital,https://www.facebook.com/491838354183525
Ashirwad Hospital,https://www.facebook.com/1534647240194651
Mamta Hospital,https://www.facebook.com/2113596705417020
Manipal Hospitals,https://www.facebook.com/180991318746153
"B. K. Memorial Hospital - Natunpara, Tezpur, Assam",https://www.facebook.com/1654199298194965
Vasavi Hospital,https://www.facebook.com/547536875425438
Pawan Hospital,https://www.facebook.com/462014767312064
